index,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene,b_c,b_e,b_b,b_a,b_d,se_b_c,se_b_e,se_b_b,se_b_a,se_b_d,q_c,q_e,q_b,q_a,q_d
1858,1859,F31C3.3,0.0569877726422903,0.573055544996911,0.16293672162284803,0.08560277858368401,7.69007014436321,0.0573355413379759,0.00050295560586352,0.0104887979460073,0.00752559846968005,0.0104887979460073,WBGene00009285,F31C3.3,-0.005105307374649971,0.0622224948454192,0.108663590414058,0.42431351683348,0.509236220433554,0.08560277858368401,0.08560277858368401,0.08560277858368401,0.08560277858368401,0.08560277858368401,1.0,0.855028511080697,0.632728316927068,2.8075971368812603e-05,5.93675146988076e-07
12171,12172,F31C3.4,0.6226313783638,1.0,0.0417138399372518,0.0847627893460229,6.455800573725179,0.134214846426544,0.00214937766729218,0.004693342486817111,0.00862771801928521,0.00862771801928521,WBGene00009286,F31C3.4,-0.0300151078866976,0.0698050642772589,-0.0391712364021383,0.542998067376274,0.556422357469145,0.0847627893460229,0.0847627893460229,0.084762789346023,0.0847627893460229,0.0847627893460229,0.988624468736226,0.8177154659436271,0.934703764761404,1.1158587575108402e-08,1.653781938831e-08
12172,12173,F31C3.5,0.5155209740872679,1.0,0.0966420184148526,0.14861940657020498,5.04833909531914,0.24222841169766396,0.00987078630121917,-0.000194147697596488,0.0232608057127007,0.0232608057127007,WBGene00009287,psf-2,-0.21668179826302103,0.0948253516936468,0.224086887895639,0.5963301789073531,0.592778184459672,0.14861940657020498,0.14861940657020498,0.14861940657020498,0.14861940657020498,0.14861940657020498,0.665070434675865,0.88914552159381,0.502230339512184,0.00137929204086282,0.0045166163261069
12173,12174,F31C3.6a,0.482622184756207,1.0,-0.105543550064038,0.15032737158122,5.0703191647772305,0.6042229085798929,0.0111414702115169,0.0190006856161449,0.0227560077582605,0.0227560077582605,WBGene00009288,F31C3.6,-0.123347859713001,0.0590895836003015,0.00579718930716773,0.617204645564899,0.5762172819786779,0.15032737158122,0.15032737158122,0.15032737158122,0.15032737158122,0.15032737158122,0.8885117137710379,0.9585150043573141,0.999976696268187,0.000980543779416242,0.00748270791303816
1803,1804,F33H2.5,0.0537920244269156,0.557152980275453,0.168572600486173,0.0874109097146435,7.678165067956869,0.0272357301542266,0.000524613754603559,0.0109363869511088,0.00751667170082912,0.0109363869511088,WBGene00009368,pole-1,-0.0413923921812281,0.132250719731513,0.0851498621053778,0.267913364733035,0.298155325533331,0.0874109097146435,0.0874109097146435,0.0874109097146436,0.0874109097146435,0.0874109097146435,0.9727924245759971,0.473114729906084,0.768705998142063,0.0259396104271487,0.0281291898466524
870,871,F33H2.6,0.0137592182518148,0.29516761542498304,-0.247989590426315,0.100666009677654,5.863805544555321,0.0747009520808349,0.0035932613909592796,0.00172303576703461,0.0116072068656731,0.0116072068656731,WBGene00009369,F33H2.6,-0.159265991119357,-0.19950097275371,-0.127978765613066,0.49082616023309095,0.39075745426133707,0.100666009677654,0.100666009677654,0.100666009677654,0.100666009677654,0.100666009677654,0.613057574927816,0.257612777928205,0.631936259222717,4.12419974963124e-05,0.00637499317211269
3800,3801,F40F4.5,0.17080034987432,0.839151210281072,0.43034347307758597,0.314202653632086,3.49639710864533,0.599003832597913,0.0326308220456984,0.0562633767947482,0.11545413927846901,0.11545413927846901,WBGene00006535,tba-9,0.32369144194681604,0.574188631195329,0.7726635996816841,0.962895241443641,0.9929225223310051,0.314202653632086,0.314202653632086,0.314202653632086,0.314202653632086,0.314202653632086,0.833086777078702,0.32270569333112203,0.12240706668303099,0.0259513464486807,0.0525233470958325
1536,1537,F52D2.2,0.0413772922420607,0.501171687787959,0.21563477414745302,0.10571734753228099,5.56397711423382,0.0486513964757852,0.00220447460107919,0.0123531197600682,0.0145597617528124,0.0145597617528124,WBGene00004351,rgs-8.1,-0.12340346700844002,0.16192346153024803,0.250979033924457,0.37055514505534604,0.338708896983287,0.10571734753228099,0.10571734753228099,0.10571734753228099,0.10571734753228099,0.10571734753228099,0.7881122505314,0.463329295676551,0.14450135478692702,0.00738900016563728,0.0474384564736182
18226,18227,H37A05.4a,0.619062411589969,1.0,0.220793499210906,0.44409204003231706,3.93269147230942,0.4006246266559871,0.220384019861024,-0.109158382761635,0.0754425901690731,0.0754425901690731,WBGene00044200,H37A05.4,0.12592238351440302,0.743134172023257,0.7660803248869,1.4091320192026102,1.3054585642035,0.44409204003231706,0.44409204003231706,0.44409204003231706,0.44409204003231706,0.44409204003231706,0.9933300444758041,0.392330054699668,0.39382353717955704,0.0194375275773365,0.0886048693171698
12982,12983,R03A10.5,0.529986001695495,1.0,0.14791677974858802,0.23552600365196302,4.19586545781564,0.452000978700876,0.025600505080653,0.0183731674217236,0.0576082425137438,0.0576082425137438,WBGene00010985,R03A10.5,0.14569674709789998,0.320421135754139,0.32904795483331895,-1.4451330620116298,-1.2491791640713998,0.23552600365196302,0.23552600365196302,0.23552600365196302,0.23552600365196302,0.23552600365196302,0.9388230787716759,0.555426591150687,0.5636143650082851,5.800455863716941e-08,1.6429215648431e-05
3785,3786,T04D3.5.1,0.169802606669275,0.8390500318485551,0.137571330590133,0.10020941716771099,6.88634934651989,0.0467879583628106,0.0021276818052020697,0.0129352091284363,0.007746043798376259,0.0129352091284363,WBGene00011434,T04D3.5,-0.19166938139094603,0.170138641914814,0.230337988557219,0.43611447289558003,0.356090850450634,0.10020941716771099,0.10020941716771099,0.10020941716771099,0.10020941716771099,0.10020941716771099,0.45321658323991904,0.380757639075543,0.166713713830801,0.000376722807173224,0.0181360809911211
2107,2108,T07F12.2,0.069727603649743,0.618615029778179,0.150272136910766,0.0828550010995469,6.446234237537709,0.353168863745301,0.00164099597580409,0.0065640675125372,0.00865643083500479,0.00865643083500479,WBGene00020322,T07F12.2,-0.00346517543225875,0.19499194455888302,0.13236665235468903,0.27856368480506,0.270435571700883,0.0828550010995469,0.0828550010995469,0.0828550010995469,0.0828550010995469,0.0828550010995469,1.0,0.13677511015281402,0.457581941554511,0.0114578897473253,0.0412217798015654
3867,3868,T19B10.1,0.17469210183471198,0.8445005956459741,-0.24562547569311102,0.18096883896923602,5.36844857086693,0.365592563894577,0.0047198072781315,0.0444047737386784,0.0172463976061574,0.0444047737386784,WBGene00011830,cyp-29A2,-0.135192474098346,-0.210286332001682,-0.417812998061909,-0.698790071202085,-0.728151642192896,0.18096883896923602,0.18096883896923602,0.18096883896923602,0.18096883896923602,0.18096883896923602,0.908852722350603,0.665930941149427,0.163705382591676,0.00232012581382147,0.00404075019900769
10455,10456,T21B4.9,0.6508363490352579,1.0,-0.21879290555460398,0.48341273460556106,2.63236084018381,0.854891772575907,0.100377750752913,0.057689834101900005,0.25015405721532696,0.25015405721532696,WBGene00005291,srh-70,-0.35181077464796306,-0.467132929722305,-1.1999856916782,-1.2883637512064199,-1.7459550691589498,0.48341273460556106,0.48341273460556106,0.48341273460556106,0.48341273460556106,0.48341273460556106,0.9130266731364951,0.7576108601375151,0.11697575993575599,0.0658387365753574,0.0154019129813311
563,564,T26C11.6,0.00473945274477028,0.157015380383037,0.415947797938756,0.147278360342677,5.02725252738117,0.128116496155062,0.00877342526051855,0.0073729206947371,0.0237629478773224,0.0237629478773224,WBGene00000444,ceh-21,0.0732817520849623,0.244614096102459,0.33256431557746,0.595071433173907,0.526728101601228,0.147278360342677,0.147278360342677,0.147278360342677,0.147278360342677,0.147278360342677,0.9673648221495891,0.39900212436288496,0.178207011324605,0.0012444499067937199,0.0169059185302828
4159,4160,W05H9.3.1,0.19424836310963,0.8724833328614009,-0.196628884559207,0.15147280767098997,6.726175537486321,0.15568229240018,0.0025583835818518102,0.0318576336137473,0.00799568245769908,0.0318576336137473,,,-0.103349846069902,-0.300211970125724,-0.308376305669155,-0.47139558505665996,-0.559237128809516,0.15147280767098997,0.15147280767098997,0.15147280767098997,0.15147280767098997,0.15147280767098997,0.9202739111962791,0.257612777928205,0.258747359455606,0.0229575595119054,0.0118783332409686
7445,7446,Y32F6B.1,0.393918964682881,0.988536245485936,-0.201778550044552,0.236681536406516,5.28704485654875,0.23977660699564002,0.00750172056032895,0.0765255039532948,0.0185665407028533,0.0765255039532948,WBGene00012531,Y32F6B.1,-0.14418178228576503,-0.127152895578097,-0.5722614626685311,-1.12397333268954,-0.8935121134731229,0.236681536406516,0.236681536406516,0.236681536406516,0.236681536406516,0.236681536406516,0.941125161952115,0.919435424647321,0.132215534369512,7.27972877575289e-05,0.00905379286104797
2230,2231,Y50D7A.8,0.0769909613028232,0.644891991264791,0.20012405347637302,0.11316554891374499,5.61235319785743,0.238691965890223,0.00521648826923575,0.00725079402287594,0.013993173922188,0.013993173922188,WBGene00021756,Y50D7A.8,-0.0413195522857836,0.0920284265119179,0.161732773015671,0.34472785163392,0.343658716186677,0.11316554891374499,0.11316554891374499,0.11316554891374499,0.11316554891374499,0.11316554891374499,0.98793074375059,0.8210150670978259,0.5469804548275039,0.0272152115702427,0.0719480898555798
14053,14054,Y57A10A.9,0.8524975020924158,1.0,0.0447791257879185,0.240835068994564,4.0730023041874395,0.339312900407334,0.021641003103304003,0.0335925124080348,0.0653612925831204,0.0653612925831204,WBGene00013254,tag-276,-0.5524280427213121,0.189475652007386,0.6077167391932629,1.10567763040864,0.78018475564026,0.240835068994564,0.240835068994564,0.240835068994564,0.240835068994564,0.240835068994564,0.2942758187000011,0.8309906348533249,0.10725189813409101,0.000143586000328823,0.0436129942040827
1542,1543,Y59E1A.2,0.0413772922420607,0.501171687787959,0.21563477414745302,0.10571734753228099,5.56397711423382,0.0486513964757852,0.00220447460107919,0.0123531197600682,0.0145597617528124,0.0145597617528124,WBGene00021988,rgs-8.2,-0.12340346700844002,0.16192346153024803,0.250979033924457,0.37055514505534604,0.338708896983287,0.10571734753228099,0.10571734753228099,0.10571734753228099,0.10571734753228099,0.10571734753228099,0.7881122505314,0.463329295676551,0.14450135478692702,0.00738900016563728,0.0474384564736182
3373,3374,Y61A9LA.1,0.14584703968813698,0.8083872918237149,0.15025717533412,0.103315112986828,5.7741717744559695,0.0248083998642555,0.0036556980406185296,0.0062047238622600105,0.0123553208166029,0.0123553208166029,WBGene00022014,Y61A9LA.1,0.0897430573342146,0.0633894168037447,0.218938026045987,0.344783488608829,0.366242984681122,0.103315112986828,0.103315112986828,0.103315112986828,0.103315112986828,0.103315112986828,0.8768163686833729,0.89771805390613,0.22719497137505698,0.0123149519998192,0.0186254437644281
968,969,Y6G8.3,0.0177212133007901,0.341714004670034,0.25671762584852,0.10825607897637801,5.62220212132694,0.159381544601512,0.0036967514930080795,0.0108472018677195,0.0138823164600016,0.0138823164600016,WBGene00012405,ztf-25,-0.125715727937737,0.154361782169903,0.175212665534682,0.30581504910032,0.315189461003568,0.10825607897637801,0.10825607897637801,0.10825607897637801,0.10825607897637801,0.10825607897637801,0.789143101749313,0.519366719977249,0.44581500076507896,0.0457372111882139,0.0941257758719541
6265,6266,ZC204.2,0.323419658915483,0.964426480503639,0.0973776210939473,0.0986147483327896,5.865451618545211,0.0912012360693367,0.00299283367500253,0.00688424972775161,0.0115944692081066,0.0115944692081066,WBGene00022554,duxl-1,-0.147480255853129,0.0639094484199145,0.13681907061575,0.299700704847478,0.3825924796300171,0.0986147483327897,0.0986147483327896,0.0986147483327897,0.0986147483327897,0.0986147483327896,0.652083161469682,0.8840634562506591,0.5686570304136279,0.0276441490741275,0.00640798415456128
1722,1723,ZK1053.4,0.0501497544319844,0.543470972883019,0.45947953217016896,0.234585788322476,4.1892699849161605,0.48924792894457303,0.024546038439812,0.0152885407095599,0.0579996996845043,0.0579996996845043,WBGene00014199,ZK1053.4,0.12590306555366199,0.278658785842067,0.470693565427249,0.676804108572001,0.7278107710394971,0.234585788322476,0.234585788322476,0.234585788322476,0.234585788322476,0.234585788322476,0.956941416523384,0.6516371889538001,0.268926005451681,0.0399081718813324,0.0608155083189004
2174,2175,ZK829.9,0.0738001884131186,0.634195571260018,-0.13956925389259198,0.0780654096848269,6.81463666248664,0.0406848691577689,0.0012925834167657401,0.0035022345309336,0.00784872886712405,0.00784872886712405,WBGene00014097,ZK829.9,-0.0866922487080891,0.16090138776461999,0.193529077987761,0.321924064751674,0.28135228957708697,0.0780654096848269,0.0780654096848269,0.0780654096848269,0.0780654096848269,0.0780654096848269,0.805395127658764,0.22765316019604395,0.117654758704441,0.0009175479276887589,0.0156937321894203
