Tissue,Expected,Observed,Enrichment Fold Change,P value,Q value
organonitrogen compound catabolic process GO:1901565,11.202265856913314,23,2.053156057335123,0.00048211598345873955,0.001983788718822027
Golgi membrane GO:0000139,5.558212369617909,14,2.5187954451913845,0.000547204399022749,0.0022152952283017746
cellular amino acid metabolic process GO:0006520,20.580407963179827,35,1.700646559709511,0.001057462572105441,0.0042130651682296145
organelle localization GO:0051640,5.4938315313597865,13,2.366290252220812,0.0014232892126118315,0.005581962380712026
inorganic anion transport GO:0015698,7.5969389144584545,16,2.106111445696751,0.0019185981998543792,0.007408740740976141
nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,11.094964459816444,21,1.8927505424697346,0.002137150925572025,0.00812764973209967
secondary active transmembrane transporter activity GO:0015291,14.056483019690079,25,1.7785387685511682,0.0023479449302783832,0.008796032499998122
secretion GO:0046903,9.506903782782755,18,1.8933609102680158,0.0037905537178207424,0.013991602693720682
actin filament-based process GO:0030029,11.116424739235818,20,1.7991396037081318,0.00461440354230001,0.016785728827786995
glycosylation GO:0070085,11.610011165881424,20,1.7226512286891167,0.0074153131594693975,0.026589194328954555
cell junction GO:0030054,10.215093003622103,18,1.762098494220023,0.007959126202787253,0.02813719263238874
regulation of anatomical structure size GO:0090066,5.40799041368229,11,2.034027274192249,0.008848022260209107,0.030845188712673412
establishment of localization GO:0051234,214.60279419374166,246,1.146303807106599,0.009870530243658639,0.03393839850901806
nitrogen compound transport GO:0071705,11.502709768784554,19,1.6517846995984544,0.01309403603477963,0.04441355465850929
cell surface receptor signaling pathway involved in cell-cell signaling GO:1905114,5.043165663552929,10,1.982881520682579,0.013352959106872737,0.044687903144334094
cell-cell signaling by wnt GO:0198738,5.064625942972303,10,1.9744794803407038,0.013743145109704981,0.04538854503336777
