Tissue,Expected,Observed,Enrichment Fold Change,P value,Q value
calcium ion binding GO:0005509,0.6965728404044079,9,12.920400391687519,3.1478144270507994e-09,1.8447656642251195e-08
microtubule cytoskeleton organization GO:0000226,0.12094341624604005,5,41.341646822910135,3.4306292765347897e-09,1.964814949288107e-08
regulation of molecular function GO:0065009,0.9257019285667369,10,10.802613337408713,3.5513258117021724e-09,1.9711008112399478e-08
reproductive system development GO:0061458,0.5128613220559927,8,15.598758681838332,3.519822877214193e-09,1.9711008112399478e-08
non-membrane-bounded organelle GO:0043228,2.059610244595011,14,6.797402584658863,3.7438818137377054e-09,2.0073579086423443e-08
secretion GO:0046903,0.22606722952318878,6,26.540777328297164,4.2596086568781515e-09,2.2362945448610297e-08
nervous system development GO:0007399,0.2311703272550892,6,25.954888204052192,4.963881333291662e-09,2.5528532571214263e-08
sex differentiation GO:0007548,0.5516448648184358,8,14.502083695881153,6.578163437180822e-09,3.315394372339134e-08
purine-containing compound metabolic process GO:0072521,0.3985519328614231,7,17.56358311887527,9.456099267840135e-09,4.6724255205798315e-08
ribose phosphate metabolic process GO:0019693,0.4005931719541833,7,17.47408715393832,9.835260002307136e-09,4.766318308810381e-08
GTP binding GO:0005525,0.7935316973105159,9,11.341701951545637,1.0701170930208327e-08,5.088103913985846e-08
actin filament-based process GO:0030029,0.264340462512442,6,22.698000688099697,1.241218211678591e-08,5.792351654500092e-08
carbohydrate derivative binding GO:0097367,4.758638634997145,20,4.202882701138747,1.8453833124427457e-08,8.455210813374034e-08
extracellular region GO:0005576,0.8506863919078006,9,10.579691982395602,2.046123031394848e-08,9.207553641276816e-08
taxis GO:0042330,0.1311496117098409,4,30.4995184343337,2.664784417943098e-07,1.1781152163537908e-06
lyase activity GO:0016829,0.4220261824281651,6,14.217127395931854,2.917614474608725e-07,1.267653185519653e-06
endoplasmic reticulum GO:0005783,0.46080972519060825,6,13.020558534258742,5.236788630759285e-07,2.236730059239559e-06
cyclic nucleotide metabolic process GO:0009187,0.1627888176476235,4,24.57171234364816,7.711355358513688e-07,3.238769250575749e-06
nucleoside phosphate binding GO:1901265,5.103097731900424,18,3.5272693069306933,1.1538405673123696e-06,4.766685622339626e-06
protein catabolic process GO:0030163,0.5271499957053137,6,11.381959686772163,1.2735095396610948e-06,5.176200064428965e-06
growth GO:0040007,0.3424178578105185,5,14.602042171430256,1.5325568435974574e-06,6.13022737438983e-06
organelle fission GO:0048285,0.3454797164496587,5,14.472629685420536,1.61286833157399e-06,6.350669055572586e-06
GTPase activity GO:0003924,0.6031861519106301,6,9.947177966527617,3.0760357352945883e-06,1.1925553927603634e-05
cell death GO:0008219,0.3888560471708123,5,12.858228736259454,3.1716269455810977e-06,1.2109848337673283e-05
regulatory region nucleic acid binding GO:0001067,0.1071650523699089,3,27.994200848656295,4.77310554156638e-06,1.7952576066786982e-05
contractile fiber GO:0043292,0.10767536214309895,3,27.86152691098494,4.863398421282603e-06,1.8023182384753178e-05
receptor binding GO:0005102,0.28322192412047353,4,14.123200428150923,1.1301607720118248e-05,4.1275436890866644e-05
nucleoside-triphosphatase regulator activity GO:0060589,0.1515620026374426,3,19.79387938793879,1.8601678157108672e-05,6.609047467279094e-05
female gamete generation GO:0007292,0.15105169286425255,3,19.860750602087236,1.8358465186886373e-05,6.609047467279094e-05
organic cyclic compound biosynthetic process GO:1901362,3.661982932411744,13,3.5499892380542404,2.325479219441523e-05,8.13917726804533e-05
catabolic process GO:0009056,1.1461557505848352,7,6.107372402422789,2.4000531958058458e-05,8.285115141685934e-05
regulation of metabolic process GO:0019222,3.2562866627256604,12,3.685179237246715,2.945127212916023e-05,0.0001002935213047078
glycosyl compound metabolic process GO:1901657,0.34701064576922885,4,11.527023878858474,2.973612111213116e-05,0.0001002935213047078
tetrapyrrole binding GO:0046906,0.5919593369004491,5,8.446526118129055,3.360167242388477e-05,0.00011141607172130212
carboxylic ester hydrolase activity GO:0052689,0.1842218281216053,3,16.28471517511862,3.9723777672824526e-05,0.00013000509056560754
regulation of protein metabolic process GO:0051246,0.6230882330650417,5,8.024545697813025,4.456942356806658e-05,0.0001439935222968305
biosynthetic process GO:0009058,5.103097731900424,15,2.939391089108911,6.479355652209599e-05,0.00020668324358947074
aromatic compound biosynthetic process GO:0019438,3.5961529716702287,12,3.3368992071620953,7.984292401722456e-05,0.0002515052106542574
heterocycle biosynthetic process GO:0018130,3.6293231069275818,12,3.3064016750381446,8.742645884893851e-05,0.00027199342753003096
macromolecule modification GO:0043412,4.191684476983008,13,3.101378472398007,9.7488908663965e-05,0.00029960006077218515
protein serine/threonine kinase activity GO:0004674,0.4633612740565585,4,8.632572948924848,0.00011535380078152727,0.00035023081683066115
"hydrolase activity, acting on acid anhydrides GO:0016817",1.8845739923908267,8,4.244991192864209,0.0001366285760059852,0.0004098857280179556
mitotic cell cycle GO:0000278,0.2827116143472835,3,10.611520177288487,0.0002052427490626261,0.0006084843854562562
"transferase activity, transferring glycosyl groups GO:0016757",0.8971245812680945,5,5.573361943702903,0.0003180916032648795,0.0008906564891416626
cellular response to chemical stimulus GO:0070887,0.9364184338037279,5,5.339493349879946,0.00039847656337306135,0.0010914792822827332
response to organic substance GO:0010033,0.9670370201951304,5,5.170432874422007,0.0004714599866002508,0.0012639140066304597
nucleic acid phosphodiester bond hydrolysis GO:0090305,0.3827323298925318,3,7.838376237623762,0.0006396921492864228,0.0016968675960018793
cellular macromolecule localization GO:0070727,0.6776913787963763,4,5.902391745198616,0.0006521005677057212,0.001711763990227518
receptor-mediated endocytosis GO:0006898,0.3960003839954729,3,7.575750229662142,0.000725808827187504,0.001885606437641763
lipid binding GO:0008289,0.397021003541853,3,7.556275293339103,0.0007327550825112126,0.001885606437641763
phosphorylation GO:0016310,2.5229715186515698,8,3.17086417379602,0.0011002321033088684,0.002718220490527793
serine hydrolase activity GO:0017171,0.46795406201526885,3,6.410885690531976,0.0013402200731570098,0.003247456331111216
zinc ion binding GO:0008270,3.1358535562528105,9,2.8700319828565446,0.001362412827363646,0.0032697907856727502
dephosphorylation GO:0016311,0.8716090926085923,4,4.589213253878081,0.0019684656629164127,0.004679748557122038
structural constituent of cuticle GO:0042302,0.578180973024318,3,5.1886868298480335,0.002872141175294635,0.006462317644412929
organic acid metabolic process GO:0006082,0.9609133029168498,4,4.162706445896847,0.0029871379147500556,0.006661581898380654
phosphoric ester hydrolase activity GO:0042578,0.9940834381742026,4,4.023807103502958,0.0034479191249859025,0.007621715960495153
mitochondrion GO:0005739,0.6098201789621007,3,4.919482994324537,0.0034697182175377995,0.007621715960495153
peptidase activity GO:0008233,1.9437699260808714,6,3.086785076512377,0.0036767806912684185,0.0077589993276429466
"transferase activity, transferring acyl groups GO:0016746",0.6843254058478468,3,4.383879327530068,0.005198736640988613,0.0105651744639446
oxidation-reduction process GO:0055114,2.1264608248829067,6,2.8215897183670853,0.005933369975200028,0.011590769253879125
"phosphotransferase activity, alcohol group as acceptor GO:0016773",2.2356671163455757,6,2.68376269263539,0.007702158506430517,0.014377362545336966
response to endogenous stimulus GO:0009719,0.854768870093321,3,3.509720703413625,0.011116131223385867,0.018675100455288255
regulation of gene expression GO:0010468,2.7173995422369757,6,2.2079933063728907,0.020360080623527958,0.030540120935291938
DNA binding GO:0003677,3.6630035519581243,7,1.9110000579327924,0.0321420533049675,0.04655055995891845
