,index,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene
5892,4483,4484,F14E5.1,0.0064189930000000004,0.030266899,-0.978696734,0.359079228,3.428636975,0.278354163,0.033732208,0.159674629,0.151859626,0.159674629,WBGene00008799,F14E5.1
12734,5529,5530,R102.4e.1,0.01665745,0.063686884,-0.975328888,0.407374465,4.173721235,0.314261171,0.159294084,-0.01079195,0.089636848,0.089636848,WBGene00011291,R102.4
10805,6301,6302,K02F3.2b,0.029333247000000003,0.098409114,-0.973467121,0.44675383799999996,5.682272792000001,0.355062771,0.265963514,-0.10311672,0.033419973,0.033419973,WBGene00019326,K02F3.2
20657,2109,2110,ZK455.8a,6.05e-05,0.0006064180000000001,-0.973265067,0.242662292,4.65295276,0.292243493,0.016407041,0.071920441,0.064798196,0.071920441,WBGene00003843,2-Oct
9787,2588,2589,F56D6.17,0.000259658,0.0021204870000000003,-0.97194561,0.26610117899999997,4.196250973,0.18180913699999998,0.017960405,0.014052367,0.088254351,0.088254351,WBGene00219307,F56D6.17
12927,3139,3140,R11H6.6,0.000916314,0.0061675409999999995,-0.971492833,0.293056522,3.904419944,0.24268337199999998,0.020910401999999998,0.054607384,0.107912785,0.107912785,WBGene00014822,R11H6.6
868,3124,3125,C03B1.13,0.000890713,0.006026349,-0.9698456390000001,0.291862953,5.82124432,0.341572375,0.0028841459999999998,0.12489183,0.030157262999999997,0.12489183,WBGene00015381,C03B1.13
4431,1178,1179,C55A6.12a,5.14e-07,9.22e-06,-0.9678296940000001,0.19275969899999998,5.148024742,0.182787956,0.007959436,0.017702978,0.047775016,0.047775016,WBGene00044019,C55A6.12
405,955,956,B0379.1a,6.29e-08,1.39e-06,-0.96578795,0.178503097,5.478236596,0.361856146,0.009179233,0.00862485,0.038615801,0.038615801,WBGene00007155,B0379.1
15646,4034,4035,W02H3.1b,0.003706513,0.01942176,-0.964992574,0.332513442,3.654581264,0.34100131100000003,0.037200092000000004,0.10752281,0.12864769199999998,0.12864769199999998,WBGene00012217,W02H3.1
18586,4247,4248,Y54G2A.14.1,0.004934658,0.024560609,-0.963352205,0.34267526600000003,5.979211348,0.258689773,0.019583811,0.156555696,0.026776922,0.156555696,WBGene00021879,clec-83
20479,1835,1836,ZK1320.13,1.9699999999999998e-05,0.000227113,-0.9596976290000001,0.224858002,4.650268245,0.217521351,0.010932734,0.012910211999999999,0.064908948,0.064908948,WBGene00044007,ZK1320.13
11828,1679,1680,M01E11.5.2,9.6e-06,0.000120805,-0.9589021679999999,0.21665144600000003,6.582706299,0.17107647,0.053048106,-0.036176066,0.017358667,0.017358667,WBGene00000474,cey-3
19828,3445,3446,Y80D4G.1.1,0.0015623470000000002,0.009585813,-0.958408545,0.303020895,5.119054456000001,0.179660087,0.08909809099999999,-0.060739045,0.048634403,0.048634403,WBGene00206459,Y80D4G.1
7218,5054,5055,F31B12.3f,0.011232111999999999,0.046979337999999995,-0.958393883,0.378005994,3.2939356269999998,0.300953001,0.045958647000000005,0.078384303,0.16837414899999997,0.16837414899999997,WBGene00001495,frm-9
17383,1479,1480,Y39G8B.1b,3.17e-06,4.5299999999999997e-05,-0.9579060220000001,0.205579505,5.573423255,0.201298325,0.02725458,0.002780151,0.036139819,0.036139819,WBGene00012722,Y39G8B.1
12131,1622,1623,M18.2,6.78e-06,8.83e-05,-0.957224231,0.212694789,4.809810535,0.248823183,0.009112430999999999,0.034800155,0.058746179,0.058746179,WBGene00010888,dlc-2
12099,3053,3054,M151.4,0.0007551789999999999,0.005228147,-0.956550612,0.283950715,4.03857606,0.277141117,0.022569025,0.076073747,0.09837298800000001,0.09837298800000001,WBGene00019796,M151.4
2065,1430,1431,C17C3.1e,2.4e-06,3.54e-05,-0.954446627,0.202361522,6.603787323,0.233336177,0.008490614,0.052934664000000006,0.017107247,0.052934664000000006,WBGene00015887,C17C3.1
19877,3376,3377,Y87G2A.14,0.001399604,0.008762754000000001,-0.954428973,0.298750801,3.8899676430000003,0.32474186,0.02487853,0.078714963,0.108999532,0.108999532,WBGene00003585,ndx-8
4522,1365,1366,C56G2.6a.2,1.71e-06,2.64e-05,-0.952009267,0.19893332800000002,5.380976965,0.275984008,0.018144965,-0.008998072,0.041216737999999996,0.041216737999999996,WBGene00002891,let-767
1736,4626,4627,C12C8.3b.2,0.0074145719999999995,0.033873445,-0.951163889,0.355226425,4.615467365,0.37052439299999995,0.122291916,0.066986803,0.0663692,0.066986803,WBGene00003026,lin-41
14461,1729,1730,T18D3.3,1.25e-05,0.00015255799999999999,-0.95114975,0.217705287,5.088140247,0.33043978399999996,0.006629026999999999,0.064464361,0.049564837,0.064464361,WBGene00011821,cdf-2
5755,662,663,F13D12.4a.2,1.57e-09,5.019999999999999e-08,-0.949620018,0.15730944,8.102742336,0.21169133,0.012085793000000001,0.025033597,0.00781154,0.025033597,WBGene00000114,alh-8
10230,2582,2583,F59E11.11,0.000255135,0.002088392,-0.948562956,0.259379283,4.4314955110000005,0.266738175,0.01240039,0.08851602800000001,0.074951748,0.08851602800000001,WBGene00019116,nhr-143
20757,3117,3118,ZK593.3,0.0008730610000000001,0.00592018,-0.9465345009999999,0.284370254,5.3399543330000006,0.391671823,0.005526496999999999,0.115773166,0.042333964,0.115773166,WBGene00014003,ZK593.3
4576,2487,2488,D1014.2,0.000197955,0.0016822170000000002,-0.9460900879999999,0.25421510399999997,4.3128393769999995,0.199324075,0.01554282,0.019049233,0.08139515900000001,0.08139515900000001,WBGene00017015,D1014.2
5628,4841,4842,F11C3.3.3,0.00925394,0.040408108,-0.943843938,0.362664352,8.612130787,0.9123435459999999,0.012149718,0.18513843100000002,0.007059146,0.18513843100000002,WBGene00006789,unc-54
10,4636,4637,AC3.5a.2,0.007495051,0.034167283,-0.943477692,0.352832694,5.828397407000001,0.28340089,0.156740009,-0.008666321999999999,0.029996356000000002,0.029996356000000002,WBGene00007071,AC3.5
11,4637,4638,AC3.5b,0.007495051,0.034167283,-0.943477692,0.352832694,5.828397407000001,0.28340089,0.156740009,-0.008666321999999999,0.029996356000000002,0.029996356000000002,WBGene00007071,AC3.5
12961,1032,1033,R12E2.4a,1.37e-07,2.81e-06,-0.942760816,0.17892098899999997,5.33320826,0.29259837699999997,0.00550009,0.01954895,0.042518991,0.042518991,WBGene00002139,inx-17
18791,1727,1728,Y57A10A.14,1.23e-05,0.000150307,-0.942257295,0.215497368,4.76308344,0.176956795,0.009190084,0.022980712,0.060468589,0.060468589,WBGene00013257,Y57A10A.14
11918,6332,6333,M02H5.8,0.029865769,0.099708189,-0.941689453,0.43358542299999997,5.829999138,0.335144597,0.003356127,0.278638351,0.029960425,0.278638351,WBGene00019744,M02H5.8
17773,4214,4215,Y46G5A.1c,0.004677383,0.023462901,-0.94046604,0.332502125,4.592611858,0.273984352,0.098482616,0.033545452999999996,0.067353879,0.067353879,WBGene00012894,tbc-17
19813,3855,3856,Y7A9C.1,0.0029530259999999997,0.016191866,-0.937484213,0.315376667,3.7215162489999996,0.256665702,0.026540352000000003,0.055348814,0.12265331199999999,0.12265331199999999,WBGene00012418,Y7A9C.1
8720,2260,2261,F47B8.8,0.000103874,0.000971344,-0.93734316,0.24149865,4.425596228,0.245572512,0.012228145,0.034940703,0.07525425200000001,0.07525425200000001,WBGene00009809,F47B8.8
11898,4013,4014,M02D8.2,0.003615512,0.019044037,-0.937053362,0.322023176,3.6623887410000004,0.19574684399999998,0.02761843,0.010716771000000002,0.127929959,0.127929959,WBGene00019728,M02D8.2
15879,6184,6185,W06A7.3b,0.027387772999999997,0.09362323300000001,-0.9367034540000001,0.42462662700000003,6.510745179,0.537190787,0.006111332,0.264350326,0.018237237,0.264350326,WBGene00004336,ret-1
6439,1992,1993,F22A3.2,3.74e-05,0.00039681,-0.9362042140000001,0.227071231,5.79135367,0.217221329,0.0032576859999999997,0.07408433,0.030837347999999997,0.07408433,WBGene00017688,ttr-35
13247,929,930,T01D1.4,5.0999999999999993e-08,1.16e-06,-0.933982365,0.17144781399999998,5.712482766,0.177303568,0.003511958,0.040579571,0.032689473,0.040579571,WBGene00020149,T01D1.4
4718,2627,2628,D2024.2,0.000284967,0.002292643,-0.9320303879999999,0.256857067,4.257473839,0.157739868,0.014370046000000001,0.013214058,0.084593283,0.084593283,WBGene00017051,afmd-1
21002,1029,1030,ZK829.4.2,1.33e-07,2.72e-06,-0.9319523890000001,0.176663447,9.087727921,0.273529542,0.00396401,0.04285095,0.006965659,0.04285095,WBGene00014095,gdh-1
11997,2105,2106,M04C9.3b,6.01e-05,0.000603848,-0.9310378690000001,0.232049943,4.631780443,0.218717994,0.015091802,0.025067672000000003,0.06567896200000001,0.06567896200000001,WBGene00010858,M04C9.3
16470,2365,2366,Y116A8A.9b.2,0.00013785,0.001231849,-0.930640675,0.24413481,6.239197309,0.210117461,0.021223854,0.068178854,0.022049065,0.068178854,WBGene00003130,map-2
18789,385,386,Y57A10A.10,2.1899999999999998e-12,1.2e-10,-0.930623627,0.132528734,6.136712502000001,0.398298382,0.002560508,0.020065996000000003,0.02378529,0.02378529,WBGene00013255,Y57A10A.10
1034,5954,5955,C05C10.4.1,0.0229795,0.081587836,-0.92678873,0.407599083,7.814150923,0.552529798,0.089382172,0.159823346,0.008604205,0.159823346,WBGene00007331,pho-11
6716,1520,1521,F25E2.2a,3.84e-06,5.3400000000000004e-05,-0.92656304,0.20056863,6.428974505,0.276178968,0.002311695,0.058029968,0.019273639,0.058029968,WBGene00017780,F25E2.2
19279,4598,4599,Y69A2AR.4,0.007249226,0.033326893999999996,-0.9260096329999999,0.34486031799999994,5.022224341,0.29377195899999997,0.007852995,0.17053996300000002,0.051599487,0.17053996300000002,WBGene00004878,smf-3
20658,5456,5457,ZK470.2a,0.015848776999999998,0.061405663,-0.924962655,0.383423368,5.785171023999999,0.288007009,0.019066969,0.20145325,0.030979551,0.20145325,WBGene00022745,ZK470.2
9254,355,356,F53G2.7.1,4.07e-13,2.4199999999999998e-11,-0.924909601,0.127519747,7.699211562,0.186234664,0.0016395129999999998,0.022752416,0.009011749,0.022752416,WBGene00018769,mnat-1
252,3822,3823,B0280.1b,0.002823103,0.015613098999999998,-0.924633774,0.3096179,4.222912523,0.39822290299999996,0.057151648,0.055498895,0.08664321800000001,0.08664321800000001,WBGene00015099,ggtb-1
17690,3878,3879,Y45F10D.10a,0.003033428,0.016534098,-0.922108028,0.31106794,3.8301698969999998,0.187204037,0.031514022,0.033011077,0.11363087300000001,0.11363087300000001,WBGene00012889,Y45F10D.10
9957,3936,3937,F57G4.4,0.003286544,0.017649833,-0.921701771,0.313548489,3.7427849589999997,0.251494913,0.02664789,0.026628841,0.12082109199999999,0.12082109199999999,WBGene00010209,fbxa-191
16580,3109,3110,Y11D7A.3a,0.000864541,0.005875699,-0.9189277809999999,0.275849984,5.796340527999999,0.31426243600000003,0.040871118,0.073268703,0.030723029,0.073268703,WBGene00012428,Y11D7A.3
5491,3584,3585,F10C1.7a,0.001926647,0.011352273000000001,-0.9183734090000001,0.296124096,6.413012636,0.43316301399999996,0.015186766,0.116347455,0.019485273,0.116347455,WBGene00002054,ifb-2
14601,6180,6181,T20C7.2,0.027337827000000002,0.09351297300000001,-0.91812783,0.41607128600000004,3.051084987,0.316225222,0.056014475999999994,0.14460463699999998,0.20365849600000002,0.20365849600000002,WBGene00020606,nhr-284
7241,4807,4808,F31D5.3a,0.00897681,0.039482862,-0.9179067040000001,0.35129321700000005,6.2927145929999995,0.32193428,0.16390159699999998,-0.114304097,0.02120879,0.02120879,WBGene00006495,cpna-1
7243,2559,2560,F31D5.4,0.00023956099999999998,0.001978531,-0.9158671970000001,0.24933980600000002,4.360397496,0.225621165,0.014527944,0.036443215,0.078727564,0.078727564,WBGene00017947,mth-2
1502,314,315,C09B8.6c,6.2e-14,4.16e-12,-0.915777046,0.122040549,6.433881662999999,0.246322622,0.00313147,0.010918458999999998,0.019209373999999998,0.019209373999999998,WBGene00002023,hsp-25
18168,6185,6186,Y49F6C.5,0.02741857,0.09371335800000001,-0.9111799890000001,0.41313865,3.0549885,0.194757882,0.052990949,0.05395936,0.203034367,0.203034367,WBGene00021727,bath-23
16477,6166,6167,Y116A8C.10b.1,0.026805837000000002,0.09190138,-0.9084478709999999,0.410257903,5.426489006000001,0.39755233,0.212475448,-0.023855032,0.039991872000000005,0.039991872000000005,WBGene00013790,Y116A8C.10
11914,2790,2791,M02H5.4,0.00042062,0.0031863720000000002,-0.906732854,0.257098145,4.265240071,0.18110569199999998,0.015010745,0.077450392,0.08413843900000001,0.08413843900000001,WBGene00019742,nhr-202
13759,5957,5958,T07A5.1,0.02299881,0.081609576,-0.9049381259999999,0.39804542200000004,3.265213937,0.841211516,0.065466647,0.159448898,0.17219359,0.17219359,WBGene00011554,T07A5.1
11722,1917,1918,K12B6.8.1,2.7899999999999997e-05,0.000307684,-0.904315833,0.215833983,4.782756522,0.178785213,0.01014071,0.035685694,0.059735752,0.059735752,WBGene00019672,K12B6.8
8297,354,355,F43D2.2,3.41e-13,2.03e-11,-0.9039297140000001,0.124217476,6.307520122000001,0.15288333199999998,0.002160619,0.015054037,0.020984354,0.020984354,WBGene00009651,F43D2.2
16206,1668,1669,Y105C5B.28a,8.9e-06,0.000112709,-0.902232057,0.203096702,7.867907947999999,0.21286095100000002,0.005155791,0.056716615,0.008432007,0.056716615,WBGene00001604,gln-3
5171,3294,3295,F07A5.7b.3,0.001211068,0.007771049,-0.89882235,0.277734853,6.063703965,0.46481382299999996,0.026235368,0.089469605,0.025123741,0.089469605,WBGene00006754,unc-15
7769,6280,6281,F37C12.10,0.029046185,0.097774796,-0.8980286690000001,0.41140019299999997,4.185542052,0.298383577,0.015857871000000003,0.23801730699999998,0.088909037,0.23801730699999998,WBGene00018153,F37C12.10
3696,1886,1887,C44B7.8,2.52e-05,0.000282596,-0.8972575629999999,0.21298324300000002,5.798705264,0.18567486100000002,0.0035790179999999998,0.064463775,0.030668938,0.064463775,WBGene00004058,pmp-1
19398,1473,1474,Y71F9B.1,3.13e-06,4.49e-05,-0.896814124,0.192352705,5.106136242,0.187105952,0.006477873,0.046040889,0.049021471,0.049021471,WBGene00022125,Y71F9B.1
10086,3582,3583,F58G1.6,0.001914986,0.011308876,-0.894426895,0.288235667,3.973087127,0.48499198,0.021708547,0.10203868599999999,0.10291115199999999,0.10291115199999999,WBGene00010268,arrd-10
16720,4314,4315,Y19D2B.1,0.005279443000000001,0.025875711000000003,-0.8937041640000001,0.320384966,3.85761268,0.314524946,0.042065354000000006,0.111904436,0.111477855,0.111904436,WBGene00012489,Y19D2B.1
7997,567,568,F40F4.6,1.73e-10,6.45e-09,-0.8934028070000001,0.139960789,8.417919604,0.18414449300000002,0.000256163,0.029127371000000003,0.007261297,0.029127371000000003,WBGene00018237,F40F4.6
6534,4529,4530,F22F4.4b,0.0067912269999999995,0.031686293,-0.8932728590000001,0.32999701600000003,4.426477534,0.265995174,0.088138105,0.059092822,0.07520894,0.07520894,WBGene00017717,F22F4.4
3722,5737,5738,C44C11.1b,0.01964083,0.072371221,-0.892400773,0.382489264,3.8309752510000004,0.3623177,0.10588005199999999,-0.028996611000000002,0.113567004,0.113567004,WBGene00004310,ras-1
19201,3866,3867,Y67D8C.10b.2,0.0030021,0.016414121,-0.89110738,0.300286617,6.676199269,0.26245444100000004,0.020375223,0.114882855,0.016266503,0.114882855,WBGene00003153,mca-3
20323,5673,5674,ZK1058.6,0.018589223999999998,0.069268939,-0.890787345,0.37846777200000004,5.399399267000001,0.277668557,0.004767747,0.210089035,0.040719185,0.210089035,WBGene00014206,nit-1
16182,5920,5921,Y105C5A.15a,0.022396124,0.079973187,-0.890749303,0.39006674700000005,4.900797936,0.19998933,0.17266816899999998,-0.047035059000000004,0.055559932,0.055559932,WBGene00013639,Y105C5A.15
5841,1056,1057,F13H8.7,1.69e-07,3.39e-06,-0.890690109,0.170299531,7.651000203,0.180503375,0.000471071,0.043031825,0.00919905,0.043031825,WBGene00017440,upb-1
11544,2921,2922,K10C2.8,0.000574085,0.004153960999999999,-0.890615742,0.258631405,4.826829196,0.525071486,0.010046913000000001,0.090288392,0.058134053,0.090288392,WBGene00045265,K10C2.8
8056,1815,1816,F41B4.1,1.82e-05,0.000211941,-0.888365428,0.207278518,4.895785417,0.38965082100000004,0.008716402,0.038760186,0.055730174,0.055730174,WBGene00018257,F41B4.1
13068,2868,2869,R151.2a,0.0004964780000000001,0.003659003,-0.8876563709999999,0.254879603,5.492697515,0.220247332,0.057502576,0.039942842,0.038234611,0.039942842,WBGene00020107,R151.2
3523,1457,1458,C41C4.10,2.97e-06,4.31e-05,-0.886548204,0.18972730899999998,5.1630347919999995,0.262766433,0.006660421999999999,0.023411658,0.047334256,0.047334256,WBGene00044049,sfxn-5
7871,5396,5397,F38E9.6,0.015155036,0.059370562,-0.8863465209999999,0.36495398100000004,3.356674581,0.221799555,0.039389481000000004,0.117832933,0.16039763099999998,0.16039763099999998,WBGene00018188,F38E9.6
15957,6114,6115,W07B3.2b.1,0.025775542000000002,0.089120571,-0.8856773379999999,0.397240088,6.743240495,0.164284097,0.221177173,-0.151372857,0.015522358,0.015522358,WBGene00001561,gei-4
14197,2507,2508,T12B5.1,0.000207347,0.0017479779999999999,-0.885386296,0.23865545800000001,4.471272291,0.36060180799999997,0.012474664,0.068850651,0.072959978,0.072959978,WBGene00020448,fbxa-51
13519,839,840,T04G9.5,1.6399999999999998e-08,4.14e-07,-0.884868227,0.156729309,7.8417617470000005,0.224933491,0.00042858800000000004,0.036417526,0.008514316999999999,0.036417526,WBGene00020216,trap-2
10932,3771,3772,K04F1.9,0.00263105,0.014747693999999999,-0.884297432,0.293996755,3.897441495,0.193577925,0.021215137999999998,0.07602510000000001,0.108435999,0.108435999,WBGene00019388,K04F1.9
5016,4243,4244,F01D5.9,0.004913455,0.02447813,-0.883963866,0.3142811,6.715137336000001,0.277038705,0.001279279,0.146879636,0.015830093,0.146879636,WBGene00008499,cyp-37A1
2782,5132,5133,C29F3.7b,0.011952155,0.049231328,-0.883603703,0.351535624,6.137078557000001,0.315911115,0.011957378999999999,0.17340856300000002,0.023778791,0.17340856300000002,WBGene00007807,C29F3.7
6273,114,115,F20B6.2,5.62e-22,1.0300000000000001e-19,-0.882897624,0.091622741,8.519243845,0.16896375100000002,0.000199218,0.012392872,0.007143491,0.012392872,WBGene00006921,vha-12
4787,5756,5757,D2092.1b,0.019973294,0.07335337,-0.881440805,0.378813038,4.41992965,0.23989813100000001,0.139702375,-0.05832446,0.07554660099999999,0.07554660099999999,WBGene00017063,D2092.1
9798,4187,4188,F56F10.1.2,0.004510959,0.02277345,-0.88143161,0.31036019600000003,5.4988077870000005,0.396716755,0.10641113,-0.067567536,0.038074048,0.038074048,WBGene00018984,F56F10.1
6217,1438,1439,F19B2.12,2.55e-06,3.74e-05,-0.881109157,0.18729719399999997,5.191713215,0.137180464,0.006120155,0.011364926000000001,0.046500203,0.046500203,WBGene00194812,F19B2.12
8607,2689,2690,F46C3.4,0.000336263,0.0026419940000000004,-0.880266405,0.24549825600000003,4.4081323260000005,0.230483877,0.01424318,0.029778211000000002,0.07616091,0.07616091,WBGene00044702,F46C3.4
14213,3206,3207,T12C9.5c,0.00103771,0.006842691,-0.878798207,0.267918263,4.609640494,0.18082361,0.041052034,0.0030163990000000003,0.066618259,0.066618259,WBGene00003699,nhr-109
5781,4456,4457,F13E9.13,0.006289714,0.029836982,-0.8786702759999999,0.321588345,3.658903679,0.215135173,0.026878881,0.084370489,0.12824971400000001,0.12824971400000001,WBGene00044797,F13E9.13
8667,1907,1908,F46G10.4,2.7300000000000003e-05,0.000302095,-0.878355404,0.2093748,4.857315917,0.147802305,0.008700092,0.020548767,0.057056617999999996,0.057056617999999996,WBGene00009798,F46G10.4
12829,6125,6126,R11.3,0.026086192,0.090018012,-0.8777845740000001,0.394523005,3.1997148589999997,0.240809595,0.052229093,0.039065872,0.18124351,0.18124351,WBGene00011228,R11.3
1785,3216,3217,C13D9.9,0.001056773,0.006945397,-0.877320971,0.26788760699999997,4.163027532,0.167337233,0.017345661999999998,0.052580334000000006,0.09029999300000001,0.09029999300000001,WBGene00015739,ugt-7
10836,5435,5436,K03A1.6,0.015639014,0.06081583,-0.87715628,0.36287622,3.947288238,0.25220554,0.02335624,0.174162487,0.10475981300000001,0.174162487,WBGene00001912,his-38
424,2792,2793,B0393.9a,0.000421765,0.0031927590000000003,-0.87667472,0.24862611399999998,5.109727947,0.239817504,0.018859248999999998,0.07386316799999999,0.048913607000000005,0.07386316799999999,WBGene00044636,B0393.9
6100,3551,3552,F17C11.3,0.00184551,0.010985766999999999,-0.875973373,0.281298993,4.036448609,0.38651889799999994,0.020176608999999998,0.07404917400000001,0.098517076,0.098517076,WBGene00000726,col-153
14405,4505,4506,T16G1.10a,0.00665586,0.03123538,-0.875776385,0.322737245,4.5533596880000005,0.19175665,0.08714379,0.024676929,0.069095205,0.069095205,WBGene00004151,pqn-68
19276,4155,4156,Y69A2AR.32a,0.004338767,0.022072799999999997,-0.8754637809999999,0.306919615,4.151710696,0.174873815,0.050292718,-0.018192483,0.091006757,0.091006757,WBGene00022101,Y69A2AR.32
11512,4657,4658,K10B2.2a,0.007654661,0.034745062,-0.874464742,0.327891357,4.3079320569999995,0.316281522,0.023770212000000002,0.137498901,0.081674533,0.137498901,WBGene00019605,K10B2.2
13461,1211,1212,T04C10.4.2,6.51e-07,1.13e-05,-0.873604844,0.17557928,6.551140939,0.245756218,0.011651097,0.034591027999999996,0.017740323,0.034591027999999996,WBGene00000221,atf-5
13277,2952,2953,T01G6.4,0.000619037,0.0044322020000000005,-0.8733784040000001,0.255140039,4.274550421,0.13575047099999998,0.014048766,0.02680092,0.083595893,0.083595893,WBGene00003696,nhr-106
5461,1024,1025,F09G2.1,1.28e-07,2.64e-06,-0.872800873,0.165251214,5.540451,0.1642408,0.003973697,0.017097584,0.036988248,0.036988248,WBGene00017310,F09G2.1
12850,5001,5002,R11A5.7,0.01069125,0.045190943,-0.871628124,0.34146255600000003,3.590782602,0.233832979,0.040187286,-0.010835694,0.134707729,0.134707729,WBGene00011235,suro-1
1093,1606,1607,C05D12.2,6.26e-06,8.240000000000001e-05,-0.871154647,0.192843798,5.098463391,0.182486801,0.006530553000000001,0.04618719,0.049252542999999996,0.049252542999999996,WBGene00007340,C05D12.2
4424,2093,2094,C54H2.5.2,5.870000000000001e-05,0.000592361,-0.869598665,0.216423148,6.766709105,0.183939645,0.054988287000000004,-0.00998406,0.015270181,0.015270181,WBGene00004788,sft-4
4798,3162,3163,D2096.16,0.000967608,0.0064679509999999996,-0.8673313890000001,0.262845243,4.214569668,0.247777768,0.016486908,0.040852476,0.087144525,0.087144525,WBGene00235276,D2096.16
7413,1943,1944,F33C8.3,3.12e-05,0.00033934300000000003,-0.8671692540000001,0.208227954,4.874422763,0.38789207600000003,0.008575975,0.033070784,0.056462346,0.056462346,WBGene00006634,tsp-8
8749,1451,1452,F47G3.2,2.83e-06,4.13e-05,-0.8660246420000001,0.184949819,5.244555367,0.268277322,0.006320559,0.017329983,0.044989095,0.044989095,WBGene00018577,asna-2
4252,620,621,C52E4.2a,8.05e-10,2.74e-08,-0.8657953540000001,0.140917152,6.117321796000001,0.263413385,0.005653903,0.01850034,0.024132563,0.024132563,WBGene00003235,mif-2
15418,4952,4953,T28F4.4,0.010227051,0.043656479000000005,-0.864330989,0.336570094,6.854034963999999,0.253902311,0.0011855869999999999,0.168733555,0.014371967,0.168733555,WBGene00012139,T28F4.4
8954,5788,5789,F49H12.6b,0.020529849,0.074980584,-0.863615309,0.37280705700000005,5.89718799,0.282705834,0.179991403,-0.099895901,0.028486248999999998,0.028486248999999998,WBGene00018657,acl-4
7739,2554,2555,F36H9.4,0.000235398,0.001947949,-0.8634844970000001,0.234792799,4.628887526000001,0.19585092,0.01073225,0.071959238,0.065800619,0.071959238,WBGene00018112,F36H9.4
5191,6032,6033,F07C6.2,0.02460183,0.086197855,-0.8631447170000001,0.384029833,3.2312569719999997,0.344600869,0.044392972,0.105295091,0.176825397,0.176825397,WBGene00008553,F07C6.2
1914,4738,4739,C15C6.1,0.008308156,0.037045411,-0.8602724,0.325949263,3.647531042,0.201401888,0.030064217999999997,0.054554887,0.129300165,0.129300165,WBGene00007600,C15C6.1
4462,1240,1241,C55F2.1b,7.979999999999999e-07,1.36e-05,-0.8602177790000001,0.17428356,6.680696446000001,0.18236902100000002,0.0030699240000000004,0.042492215,0.01621552,0.042492215,WBGene00016957,atic-1
18841,5462,5463,Y57G11A.4.2,0.015908600000000002,0.061570253,-0.859666151,0.356559155,4.2940664260000005,0.486198268,0.108233519,0.030295733,0.082468127,0.082468127,WBGene00013292,Y57G11A.4
5041,1011,1012,F01F1.6.1,1.14e-07,2.37e-06,-0.8578971129999999,0.161762832,8.185843026,0.24968780100000001,0.001109527,0.038141293,0.00763808,0.038141293,WBGene00000115,alh-9
20281,2134,2135,ZC8.4a,6.440000000000001e-05,0.000637558,-0.856930029,0.214438713,6.118529787000001,0.27672461,0.044865187,0.009648706,0.024110755,0.024110755,WBGene00022500,lfi-1
14210,6271,6272,T12C9.1,0.02888972,0.09737212599999999,-0.8567491079999999,0.39210699200000004,3.167052628,0.142392322,0.044682503,-0.003046708,0.185939336,0.185939336,WBGene00020460,nhr-273
4758,4262,4263,D2045.8,0.004987354,0.024735543999999998,-0.856358869,0.304987461,4.358033436,0.272034142,0.013636828,0.125889199,0.07885817099999999,0.125889199,WBGene00008425,D2045.8
4209,2305,2306,C52A10.2,0.000117726,0.001079389,-0.855969926,0.222282814,4.684050055,0.172572323,0.010580275,0.036591329,0.063534199,0.063534199,WBGene00016863,C52A10.2
12509,5449,5450,R07A4.1,0.015759583,0.061150123,-0.8556535190000001,0.354390611,3.4307074789999996,0.230690222,0.036766026,0.017787041,0.151623032,0.151623032,WBGene00001202,egl-36
18555,4130,4131,Y54F10BM.15,0.004204532,0.021519347,-0.85501996,0.298707938,3.85328543,0.32816339899999997,0.02202546,0.051453563,0.11181418800000001,0.11181418800000001,WBGene00044403,fbxa-219
5162,1807,1808,F07A5.3,1.75e-05,0.000204114,-0.8529602829999999,0.198584996,5.385536787,0.170065844,0.004428936,0.054725064000000004,0.041093355,0.054725064000000004,WBGene00008542,scav-6
11934,1636,1637,M03B6.2,7.21e-06,9.32e-05,-0.852122658,0.18989860600000003,6.249238534,0.282517224,0.0020300789999999997,0.052062142,0.02188794,0.052062142,WBGene00010834,mct-3
12206,367,368,MTCE.31,6.68e-13,3.84e-11,-0.851945563,0.118559725,9.983310567,0.158964116,4.8599999999999995e-05,0.021035972000000003,0.008401211,0.021035972000000003,WBGene00010965,ctc-2
6759,357,358,F25H2.5.3,4.820000000000001e-13,2.8500000000000002e-11,-0.851866296,0.117818378,10.10343725,0.158829238,0.0031988359999999996,0.017622919,0.008786878,0.017622919,WBGene00009119,ndk-1
12082,2573,2574,M117.6,0.000249828,0.002052107,-0.849362154,0.23191182800000001,4.574437395,0.147389082,0.012522581999999999,0.005006134000000001,0.068152062,0.068152062,WBGene00044253,M117.6
15241,6149,6150,T27E7.10,0.026483633,0.09104771699999999,-0.847930085,0.382114791,3.233567566,0.18393934399999998,0.042511398,0.05454661400000001,0.176506172,0.176506172,WBGene00044268,T27E7.10
5707,2322,2323,F13A2.4,0.000124869,0.001136503,-0.8463760140000001,0.22061924100000002,4.691606341,0.176183633,0.009777071,0.045955459000000004,0.063232203,0.063232203,WBGene00017413,F13A2.4
13282,3000,3001,T01G6.8,0.0006693939999999999,0.0047160940000000005,-0.8462421379999999,0.248761793,5.167869519,0.168183055,0.006623869,0.08619977599999999,0.047192917,0.08619977599999999,WBGene00003720,nhr-130
