,index,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene
3225,1906,1907,C35A5.6a,0.008302865999999999,0.091957829,-0.592932825,0.224638394,4.733795314,0.08719933099999999,0.014112361,0.023595188,0.061581251,0.061581251,WBGene00007950,C35A5.6
17411,933,934,Y40B10A.9,0.0009583619999999999,0.02169449,-0.592402594,0.179381496,5.300242863,0.087308564,0.0048377559999999995,0.0322973,0.043428826,0.043428826,WBGene00021493,Y40B10A.9
851,1988,1989,C02F5.7b.1,0.009304343,0.09888268900000001,-0.589955323,0.226847928,6.460711785,0.107296067,0.022566267,0.054623705999999994,0.018864591,0.054623705999999994,WBGene00015350,C02F5.7
6111,1849,1850,F17C11.9b.1,0.007668193,0.087637086,-0.589418079,0.22105879899999997,8.015846489,0.187947047,0.065283703,-0.007318231,0.008016786,0.008016786,WBGene00008920,eef-1G
980,1017,1018,C04F12.3,0.0012933839999999999,0.026862498999999998,-0.587583445,0.182624315,5.242564677,0.10492608,0.004982005,0.038532586,0.045045456,0.045045456,WBGene00002069,ikb-1
16259,751,752,Y105E8B.1c,0.000464491,0.013059474,-0.5870882629999999,0.167718413,6.509758444,0.11217680599999999,0.007042825999999999,0.035151373,0.018249487,0.035151373,WBGene00002978,lev-11
10018,1515,1516,F58B6.2,0.004290767,0.059911637999999996,-0.583361001,0.20426131100000003,4.913947149,0.09742410900000001,0.007467951,0.013021351,0.055116073,0.055116073,WBGene00019030,exc-6
10658,1888,1889,K01A2.8a,0.00814363,0.09086580699999999,-0.5822931720000001,0.22006077899999998,4.7840283139999995,0.180915162,0.012951353,0.035300665,0.059688767000000004,0.059688767000000004,WBGene00019282,mps-2
18110,184,185,Y48G9A.9a,1.45e-06,0.000165878,-0.581445872,0.12068676,6.379353986,0.073172904,0.001903362,0.019718929,0.019944579,0.019944579,WBGene00021702,Y48G9A.9
644,1872,1873,C01B10.3,0.00796144,0.089865863,-0.581157768,0.218998986,6.282258893,0.10020667,0.001994773,0.06994606,0.021369381,0.06994606,WBGene00015278,C01B10.3
16664,1933,1934,Y17G9B.4a,0.008640163000000001,0.094456548,-0.5798725229999999,0.22082195300000002,5.044894593,0.13918334300000001,0.022252018,0.025337211000000002,0.050891484,0.050891484,WBGene00021201,Y17G9B.4
16948,584,585,Y37D8A.16,0.00019931400000000002,0.007191305,-0.579726202,0.155845243,5.693865197,0.156727499,0.0032932770000000003,0.03065117,0.033138333,0.033138333,WBGene00012554,Y37D8A.16
14463,1710,1711,T18D3.6,0.00602595,0.07446327,-0.573955644,0.208987311,4.84495314,0.06462316,0.008022900999999999,0.009734654,0.057490643,0.057490643,WBGene00011823,T18D3.6
19939,1356,1357,Y94H6A.9b,0.0031961620000000002,0.049798422,-0.5728705510000001,0.194311079,6.580240767,0.102631327,0.039246936,0.006047983000000001,0.017388257,0.017388257,WBGene00022381,ubxn-2
1017,574,575,C05A2.1,0.00018353599999999999,0.0067486840000000005,-0.5671678920000001,0.15162229800000002,5.762355437999999,0.08105045,0.002975198,0.031294659,0.031508784,0.031508784,WBGene00004083,pph-1
18355,1172,1173,Y53C10A.13,0.0019938589999999997,0.03593876,-0.565437637,0.18292171699999998,5.248265841,0.064040415,0.005306376999999999,0.014710293999999999,0.044884155,0.044884155,WBGene00014917,fbxa-122
16939,1176,1177,Y37B11A.3,0.0020158420000000003,0.036233134,-0.563771865,0.182575207,5.3781071229999995,0.12442810300000001,0.008706088,0.006026188000000001,0.041294472,0.041294472,WBGene00021345,Y37B11A.3
2030,1079,1080,C16C8.13,0.0015719870000000002,0.030768776,-0.560620534,0.17735234,5.352199869,0.08773428,0.005181713,0.01063661,0.041999065,0.041999065,WBGene00015851,C16C8.13
3892,1714,1715,C47B2.1,0.006074404,0.074886958,-0.5509609679999999,0.200806717,4.959453717,0.10119024199999999,0.00687574,0.01354164,0.053609265999999996,0.053609265999999996,WBGene00008130,fbxa-140
2495,1546,1547,C25G6.2,0.004549699,0.06220687,-0.550147166,0.193898204,5.5490491870000005,0.12147304099999999,0.004060205,0.052334565,0.036766001,0.052334565,WBGene00006635,tsp-9
20885,219,220,ZK673.2,4.15e-06,0.00039844699999999996,-0.543250711,0.11799724699999999,8.445776825,0.063263357,0.000224672,0.020660354,0.007226176999999999,0.020660354,WBGene00014058,ZK673.2
9272,1240,1241,F53H2.3c,0.0023589920000000003,0.040190306,-0.540961412,0.17789718699999998,6.616741154,0.07648052,0.010014123,0.03745699,0.016954194,0.03745699,WBGene00010006,F53H2.3
20679,1532,1533,ZK488.2,0.004439306,0.061226511,-0.540624788,0.190017488,5.1347356930000005,0.068028342,0.005992194,0.030589952000000004,0.048167775,0.048167775,WBGene00003680,nhr-90
20154,496,497,ZC410.3a,0.000109304,0.004651485,-0.537910863,0.139032712,6.725839896,0.073862153,0.013282974,0.004645466,0.015712168999999998,0.015712168999999998,WBGene00013881,mans-4
6620,685,686,F23F1.6,0.000367094,0.011314105,-0.534330921,0.14998023900000002,5.789961107999999,0.08789017800000001,0.002871776,0.023190636,0.030869332000000003,0.030869332000000003,WBGene00017747,F23F1.6
9545,485,486,F55B12.5.1,0.00010099,0.0043934790000000005,-0.519301758,0.133558361,6.83854236,0.09523716300000001,0.008547204000000001,0.01820955,0.014526585,0.01820955,WBGene00003812,nrf-5
20966,581,582,ZK795.1,0.00019351400000000002,0.007032158,-0.5164844270000001,0.13856660199999998,5.998285455,0.064075452,0.0024069960000000002,0.011379651000000001,0.026394058999999997,0.026394058999999997,WBGene00014081,ZK795.1
2806,1806,1807,C29G2.6,0.007233175,0.084632556,-0.514765231,0.19165367,5.632101483,0.087898511,0.00360407,0.051492624,0.034657257999999996,0.051492624,WBGene00016234,C29G2.6
15342,964,965,T28B8.1.1,0.001053944,0.02309176,-0.514171145,0.156964502,7.434966017000001,0.074120133,0.000813848,0.036142934,0.010162533,0.036142934,WBGene00012113,T28B8.1
8268,77,78,F42G9.7,8.14e-09,2.21e-06,-0.512743599,0.08893275,7.250641428,0.073602262,0.000696435,0.007477808000000001,0.011167116000000001,0.011167116000000001,WBGene00004922,snt-2
11130,1679,1680,K07C10.1,0.005731376999999999,0.072130057,-0.512402589,0.18546721300000002,6.409686231,0.073513038,0.001662228,0.049934902999999996,0.019529876,0.049934902999999996,WBGene00004227,ptr-13
4608,1588,1589,D1044.1,0.005000098,0.066530569,-0.5108021629999999,0.181972628,5.263938236,0.105264774,0.005228561,0.035915983,0.044442495,0.044442495,WBGene00017027,D1044.1
20114,990,991,ZC373.4,0.001173933,0.025045886,-0.50687504,0.156195174,5.742868442000001,0.074143334,0.0031933079999999997,0.033402091,0.031966285,0.033402091,WBGene00013869,ZC373.4
9337,1023,1024,F54C9.10.1,0.001312183,0.027093242000000003,-0.502992511,0.15653447,6.769389937000001,0.065169742,0.021512901,0.007988069,0.015241659,0.015241659,WBGene00000187,arl-1
254,1065,1066,B0280.3.1,0.001487644,0.029505878,-0.5015714960000001,0.157871699,7.121759312000001,0.056813407999999996,0.025340562999999997,0.0021971770000000002,0.012044647,0.012044647,WBGene00015101,rpia-1
20667,1266,1267,ZK484.1a,0.0025726570000000003,0.042897236,-0.5006911629999999,0.166085338,7.933493583,0.084835873,0.02207137,0.019305139,0.008237427,0.019305139,WBGene00022748,ZK484.1
15774,278,279,W04B5.3a,1.15e-05,0.000867872,-0.497673925,0.11342318800000001,6.8908539939999995,0.054696363,0.001950213,0.017347017,0.014012944,0.017347017,WBGene00021020,W04B5.3
19100,337,338,Y65B4BL.5b,2.33e-05,0.001455747,-0.49595340200000004,0.11722074,9.258618328999999,0.07518059,0.001952315,0.018658738,0.007068756,0.018658738,WBGene00022037,acs-13
19141,1070,1071,Y66D12A.24,0.001528922,0.030182999999999998,-0.490355241,0.15472830699999998,5.714328526,0.059852975,0.003266065,0.031985988,0.032645209,0.032645209,WBGene00013448,Y66D12A.24
3671,940,941,C44B12.1,0.000979338,0.022004397000000002,-0.48649275700000005,0.147583215,10.30479463,0.09025715,3.3600000000000004e-05,0.032637577,0.009563667,0.032637577,WBGene00016636,perm-2
6013,383,384,F15G9.1b,3.69e-05,0.0020265070000000003,-0.481555907,0.11670954,6.557139015,0.09934613800000001,0.002764339,0.014633878999999999,0.017667336999999998,0.017667336999999998,WBGene00008865,F15G9.1
16932,1771,1772,Y37A1C.1d,0.006781926,0.080962096,-0.481022548,0.177671725,6.930030485,0.076406373,0.019468601999999998,0.027882261000000002,0.013644203,0.027882261000000002,WBGene00012543,nkcc-1
8665,1935,1936,F46G10.2,0.008660270999999999,0.094480963,-0.474613386,0.18079257699999998,5.293102332,0.074228949,0.005401736,0.015530825,0.043627198,0.043627198,WBGene00009797,F46G10.2
301,1919,1920,B0302.5,0.00847243,0.093298227,-0.474067561,0.18007312399999997,6.218575442000001,0.078851392,0.001905075,0.04673442,0.022385,0.04673442,WBGene00015122,B0302.5
17645,1076,1077,Y44A6C.1,0.0015514720000000001,0.030481377999999996,-0.46747299,0.147706413,6.500871161,0.063689328,0.0015282720000000002,0.031197505,0.018360053,0.031197505,WBGene00012850,Y44A6C.1
18048,1607,1608,Y48G1BL.1,0.005174652,0.0680396,-0.46560300200000004,0.166527329,5.609236577999999,0.044719471,0.006366421999999999,0.01160891,0.035230605,0.035230605,WBGene00021662,snpc-3.3
602,1241,1242,B0546.4c.3,0.002376897,0.040462754,-0.458107828,0.150763394,5.85135511,0.053098409000000006,0.004609587,0.017773038999999997,0.029484813999999998,0.029484813999999998,WBGene00015251,B0546.4
16147,883,884,Y102A5C.2,0.0008043530000000001,0.019233247,-0.455751731,0.135992831,6.046371515,0.034317317,0.00228726,0.004936452,0.025453815,0.025453815,WBGene00013611,Y102A5C.2
3621,487,488,C42D8.8a,0.000103404,0.004479428,-0.446229149,0.114934564,8.13130938,0.05101599,0.000387759,0.019427172,0.007749506,0.019427172,WBGene00000149,apl-1
10803,1590,1591,K02F3.12b,0.005018314,0.06666867900000001,-0.44099555799999995,0.15716971400000002,7.199070708,0.054239040999999995,0.024235617,0.012817862,0.011498862,0.012817862,WBGene00019334,K02F3.12
13186,1597,1598,T01B11.5a,0.005068143,0.067056166,-0.43949315,0.156812284,5.842040491000001,0.064932534,0.0071936790000000006,0.024324252,0.029691459,0.029691459,WBGene00006220,str-176
11792,1820,1821,M01A8.2b,0.007407455,0.085939679,-0.43355692,0.161898887,5.771346621,0.076077523,0.008017485,0.020598067,0.031299389,0.031299389,WBGene00010796,clip-1
7867,925,926,F38E9.1,0.0009294080000000001,0.02122082,-0.431884938,0.130436772,6.176785649,0.12299535800000001,0.0019101189999999998,0.023610508,0.023086514,0.023610508,WBGene00018184,F38E9.1
9697,1243,1244,F56A8.7a,0.002388387,0.040592979,-0.42636699299999997,0.140384617,6.026569167999999,0.056109567,0.0037250940000000004,0.023443799999999997,0.025836667999999997,0.025836667999999997,WBGene00006798,unc-64
17914,1461,1462,Y47H9C.11,0.0038459709999999997,0.055619268,-0.426298478,0.147481257,5.838943415,0.082952948,0.00286564,0.012103191000000001,0.029760442,0.029760442,WBGene00012954,fbxa-217
18197,1835,1836,Y50D4A.5,0.007512367,0.08648273,-0.40802647799999997,0.152633989,5.764992399,0.046914372,0.003498442,0.016639772,0.03144726,0.03144726,WBGene00021739,Y50D4A.5
3143,1728,1729,C34D4.10,0.006235330999999999,0.076248475,-0.40718745,0.148872492,5.811685505,0.033106722000000005,0.002871125,0.010807375,0.030373404,0.030373404,WBGene00016402,C34D4.10
20788,801,802,ZK616.6b,0.000587031,0.015475803,-0.40346124,0.117369285,6.768239518,0.04204405,0.005409432,-0.003002206,0.015253892,0.015253892,WBGene00022776,perm-3
10807,773,774,K02F3.4.1,0.000524784,0.014335283999999998,-0.390460989,0.11259693900000001,8.158659477999999,0.10438034800000001,0.000427774,0.018589331,0.007692487,0.018589331,WBGene00019327,zip-2
16079,745,746,W09G3.2,0.00045388599999999997,0.012873176000000002,-0.38940976299999996,0.111050803,6.606283098,0.05099039,0.001420749,0.014395567,0.017077673,0.017077673,WBGene00012366,maea-1
9431,1330,1331,F54E7.7,0.003032863,0.048177171,-0.38743494799999995,0.130696465,6.153979743,0.076327837,0.002141284,0.021347178999999997,0.023481065,0.023481065,WBGene00004321,rcn-1
13378,1780,1781,T03D3.5,0.00693285,0.082216869,-0.385571979,0.142801652,5.922471671,0.032665475,0.0026398840000000003,0.007380305,0.027948584,0.027948584,WBGene00020183,T03D3.5
11702,1727,1728,K11H12.8c,0.00618781,0.07571114799999999,-0.37905836,0.138460738,6.6152547,0.052803114000000005,0.011785364,0.009592307,0.016971700000000003,0.016971700000000003,WBGene00019664,K11H12.8
12882,760,761,R11D1.9,0.000494454,0.013737491000000001,-0.378033293,0.10851353300000001,6.669790623,0.027511326000000003,0.001323366,0.0070028519999999995,0.016339414,0.016339414,WBGene00011247,mrpl-49
9499,971,972,F55A12.7,0.001083974,0.023558472999999996,-0.37757616,0.11554542300000001,6.480669692,0.045712353,0.001413242,0.013964852,0.018612875,0.018612875,WBGene00000150,apm-1
736,615,616,C01G5.5,0.000243156,0.00834585,-0.37076983799999996,0.101044749,6.869593706,0.036171913,0.001096266,0.005232271,0.014218795,0.014218795,WBGene00015307,C01G5.5
5209,895,896,F07F6.8,0.000832637,0.019653924,-0.36912090000000003,0.110458659,7.694972375,0.035405471,0.000497438,0.017804235,0.009027825,0.017804235,WBGene00017220,F07F6.8
7094,1242,1243,F28F8.9c,0.002379337,0.040471695,-0.364326949,0.119912282,6.558271082,0.046771578,0.003914848,0.002516029,0.017653585,0.017653585,WBGene00044188,F28F8.9
18620,1480,1481,Y54G2A.4,0.00404056,0.057683704,-0.36402341,0.12661782,6.243664363,0.047105222,0.002070921,0.015841219,0.021977187000000002,0.021977187000000002,WBGene00021870,samt-1
11350,1644,1645,K08F11.4b.1,0.005491501,0.07053876,-0.361901307,0.130335365,6.5831765639999995,0.041277597,0.008127933,0.009323024000000001,0.017353028,0.017353028,WBGene00006968,yars-1
2766,1186,1187,C29E4.5a,0.002074727,0.036955313999999996,-0.359099871,0.116616561,6.46977402,0.051036874,0.001649069,0.011186972,0.018750064,0.018750064,WBGene00016203,tag-250
912,1235,1236,C03G6.19,0.002323927,0.03975307,-0.35828877200000003,0.117650251,6.537896687999999,0.032626124,0.001519666,0.019242707,0.017902229,0.019242707,WBGene00005647,srp-6
15933,1572,1573,W06H8.1a,0.004845035,0.065123056,-0.34785251,0.123476295,7.305827204,0.037398686,0.005005977,0.017863616000000002,0.010840971000000001,0.017863616000000002,WBGene00004373,rme-1
4866,1039,1040,E01G4.1,0.00137768,0.028007962999999997,-0.342583378,0.10708116599999999,7.788628292,0.031472192,0.000388008,0.016811556000000002,0.008690029,0.016811556000000002,WBGene00008444,tbc-14
15286,814,815,T27E9.7.1,0.000621169,0.016123182,-0.34133782799999995,0.099742254,9.258048445,0.031112139,0.001463039,0.013459737,0.007068289,0.013459737,WBGene00012097,abcf-2
4407,1505,1506,C54G4.7.2,0.004256033,0.059711544000000005,-0.337864701,0.118195089,7.235098997000001,0.023913108,0.009690756,-1.4000000000000001e-05,0.011264362,0.011264362,WBGene00008317,C54G4.7
18484,1726,1727,Y54E10A.9c.2,0.006171662,0.075557297,-0.335858462,0.122642377,7.158615383,0.075020995,0.006814527,0.015747202,0.011777238,0.015747202,WBGene00006888,vbh-1
10679,1310,1311,K01C8.7a,0.0029171220000000003,0.046973889000000005,-0.33028070800000003,0.110968781,6.642641837999999,0.042655501,0.001819533,0.0067536340000000005,0.016651572,0.016651572,WBGene00010459,K01C8.7
14795,1618,1619,T22D1.3e.4,0.005226472,0.068269725,-0.321907938,0.11526625300000001,7.26901884,0.076181925,0.006610326999999999,0.013319137,0.011055185,0.013319137,WBGene00020682,T22D1.3
16952,963,964,Y37D8A.2,0.001052314,0.023079959,-0.31593961600000003,0.096436152,8.10341138,0.047307577,0.00029991,0.013649986999999999,0.007810058000000001,0.013649986999999999,WBGene00012544,Y37D8A.2
16648,1085,1086,Y17G7B.3,0.0016012029999999998,0.031173332999999998,-0.315351079,0.09993102300000001,6.8872202289999995,0.028174183,0.000931471,0.0066147390000000006,0.014047843,0.014047843,WBGene00012459,Y17G7B.3
3969,1845,1846,C47G2.5b,0.0076187040000000004,0.087260158,-0.314424249,0.11782735800000001,7.852433027999999,0.070737225,0.0034641520000000003,0.017360777,0.008480394,0.017360777,WBGene00008166,saps-1
19885,1429,1430,Y87G2A.3b,0.003633786,0.053763294,-0.31277313,0.10754433599999999,6.637535724,0.024267302999999997,0.00063781,0.002179639,0.016710866,0.016710866,WBGene00013595,atg-4.1
19884,1428,1429,Y87G2A.3a,0.003633786,0.053763294,-0.31277313,0.10754433599999999,6.637535724,0.024267302999999997,0.00063781,0.002179639,0.016710866,0.016710866,WBGene00013595,atg-4.1
4130,916,917,C50B8.3,0.000895965,0.020635489,-0.307128222,0.092472056,7.116356047000001,0.019451781,0.00074167,0.0044495690000000004,0.012084952,0.012084952,WBGene00008225,nuaf-1
9237,1045,1046,F53G12.1.1,0.0014008360000000001,0.028315366,-0.305218304,0.09554557300000001,8.957158591,0.017894906000000002,0.006757623000000001,0.000150082,0.006935811,0.006935811,WBGene00004274,rab-11.1
12283,450,451,R02F2.1d.1,7.099999999999999e-05,0.003330337,-0.304232616,0.076579311,9.141013492,0.022973901,0.00040379699999999996,0.00839279,0.006989948,0.00839279,WBGene00019831,R02F2.1
13773,1020,1021,T07A9.14,0.001305915,0.027057536,-0.299872707,0.093282381,7.720646562000001,0.024148278999999998,0.000479761,0.012572643,0.008931612,0.012572643,WBGene00044789,T07A9.14
18889,1621,1622,Y57G11C.4,0.005262597,0.068598692,-0.298618049,0.10701220800000001,6.696320373,0.019669927,0.001137857,0.00303265,0.016039562,0.016039562,WBGene00013302,vti-1
18027,1213,1214,Y48E1C.3,0.002165377,0.037741112,-0.295248128,0.096279929,7.278729027000001,0.027095992000000003,0.0006973789999999999,0.013207358,0.010997382,0.013207358,WBGene00013016,tbc-15
18442,1094,1095,Y53G8AR.8,0.001632855,0.03152627,-0.293766421,0.09325997800000001,7.105538947,0.024056652999999997,0.000879652,0.008676521999999999,0.012166483,0.012166483,WBGene00021815,Y53G8AR.8
19624,1822,1823,Y73E7A.9a,0.007408100999999999,0.085939679,-0.28581630399999997,0.10673072900000001,7.149872621,0.037061726,0.001207295,0.015879878,0.011839483999999999,0.015879878,WBGene00044440,adpr-1
2997,837,838,C33A12.3a,0.000681003,0.017090536,-0.281170759,0.082767512,7.526776228999999,0.021350339,0.000547957,0.004947932,0.009727735,0.009727735,WBGene00007882,C33A12.3
18673,1843,1844,Y55B1BR.4,0.0075644169999999995,0.086751469,-0.274827343,0.102896219,6.8138428,0.029845827000000002,0.001104084,0.011549926,0.014777363,0.014777363,WBGene00021914,magu-1
16060,462,463,W09D10.4,7.75e-05,0.003552436,-0.274084418,0.069353741,8.620227646,0.01500413,0.000162068,0.003001015,0.007052844,0.007052844,WBGene00012362,W09D10.4
16386,1315,1316,Y110A7A.6a.1,0.0029341140000000003,0.047142182000000005,-0.273652112,0.091997585,7.930103363,0.020719629,0.003640683,0.00905465,0.008247072,0.00905465,WBGene00022456,pfkb-1.1
608,1499,1500,B0563.4,0.004204405,0.059262487,-0.269790873,0.094253245,7.0661259439999995,0.017487348,0.000852478,0.008264489,0.012473033,0.012473033,WBGene00006479,tmbi-4
4617,1486,1487,D1046.1c.1,0.0040920259999999995,0.05814362,-0.264367517,0.092082704,7.617408416,0.02516939,0.0033834359999999996,0.003145259,0.009335401,0.009335401,WBGene00008362,cfim-2
19684,1793,1794,Y75B12B.1b,0.0070669059999999995,0.083286287,-0.264288481,0.09811446900000001,7.53462461,0.030693646,0.001779091,0.012660583000000001,0.009692329,0.012660583000000001,WBGene00013567,Y75B12B.1
18519,1803,1804,Y54E5A.6,0.007173911999999999,0.084078728,-0.262540796,0.097647396,6.966800623999999,0.015777552,0.0009917230000000001,0.0038662270000000003,0.013310798,0.013310798,WBGene00013201,Y54E5A.6
18035,1201,1202,Y48G10A.3,0.00211641,0.037227342999999996,-0.260612053,0.084796259,7.43224179,0.015495600000000002,0.000609586,0.006799352,0.010176022,0.010176022,WBGene00013020,Y48G10A.3
13921,1893,1894,T08B2.8,0.008141961999999999,0.09086580699999999,-0.251909991,0.095199565,7.039301612,0.020873168,0.000904302,0.009222936999999999,0.012690133000000001,0.012690133000000001,WBGene00020348,mrpl-23
125,1099,1100,B0205.11,0.001653125,0.031745706,-0.250888033,0.079738963,7.68493218,0.011758288,0.000471251,0.0036620690000000004,0.009066201999999999,0.009066201999999999,WBGene00015025,mrpl-9
6395,1378,1379,F21D5.5,0.003356068,0.051455653,-0.24785917899999999,0.084504463,7.431067465,0.017371356,0.000529659,0.0011574019999999999,0.010181848,0.010181848,WBGene00009010,F21D5.5
16855,1114,1115,Y32H12A.5,0.00171691,0.032556621,-0.24340470399999997,0.077634157,7.798177354,0.01479571,0.000382984,0.005732795,0.00865761,0.00865761,WBGene00021313,paqr-2
1069,1875,1876,C05D11.10,0.008006403,0.090138119,-0.242876542,0.091589326,7.168178796,0.010734198,0.00087291,0.0026951970000000003,0.011709997,0.011709997,WBGene00015487,mrps-17
7229,1536,1537,F31D4.1,0.004491576,0.061797780999999996,-0.23968272699999998,0.084353706,7.449772301,0.018438525,0.000583506,0.004762002,0.010089816,0.010089816,WBGene00009289,exos-7
1540,1858,1859,C09E7.7.1,0.007821354,0.08894578,-0.239573809,0.090075976,7.988564685,0.020252352,0.0006795010000000001,0.011491022,0.00808699,0.011491022,WBGene00015641,C09E7.7
1568,1699,1700,C09G12.8b,0.005914551999999999,0.07355963,-0.238109185,0.086507103,7.386088482000001,0.016417386000000003,0.0008154210000000001,0.007811168,0.010409797,0.010409797,WBGene00000424,ced-10
18706,1343,1344,Y55F3AM.6a,0.003086372,0.048575071,-0.22961638199999998,0.077599267,7.8427379020000005,0.012348797,0.000521275,0.006274546999999999,0.008511195,0.008511195,WBGene00021924,Y55F3AM.6
2817,1869,1870,C30B5.2a,0.007940056,0.08977358199999999,-0.222534598,0.08382954299999999,7.636871734,0.012145935,0.0012852789999999998,0.003091843,0.009255809,0.009255809,WBGene00016244,C30B5.2
1818,1674,1675,C14A4.2,0.005708279,0.072025003,-0.21477307899999998,0.077701349,7.788084402999999,0.009758871,0.00036436300000000003,0.0039242570000000004,0.008691886999999999,0.008691886999999999,WBGene00000933,dap-3
17419,1599,1600,Y40B1B.5.1,0.0050931959999999995,0.067303408,-0.20900298,0.074615154,8.622360398,0.013104926999999999,0.00018518900000000002,0.008165943,0.007051211999999999,0.008165943,WBGene00012738,eif-3.J
17789,1961,1962,Y46G5A.5,0.008974191999999999,0.096708124,-0.19477917600000003,0.074541337,8.019712315,0.010574938999999998,0.000327548,0.003374716,0.008007068,0.008007068,WBGene00012897,pisy-1
9213,1688,1689,F53F10.4,0.0058392109999999995,0.07309557900000001,-0.190509762,0.069108497,8.708211437000001,0.017080053,0.000168908,0.003099014,0.006995068,0.006995068,WBGene00006833,unc-108
14880,1950,1951,T23D8.1,0.008856201,0.09597470400000001,0.18001409,0.068771825,8.809441084,0.009143045,0.00014181,0.002748995,0.006952536,0.006952536,WBGene00003397,mom-5
2816,1860,1861,C30B5.1,0.007865608,0.089361926,0.186717794,0.07025316200000001,8.7410192,0.015482758999999999,0.000175618,0.007227641999999999,0.006978496,0.007227641999999999,WBGene00077732,szy-4
17025,1870,1871,Y37E3.4.2,0.007951473,0.08980662,0.193570496,0.072931987,8.189539334,0.016327216000000002,0.00034775699999999997,0.007519434,0.007630855,0.007630855,WBGene00021348,moag-4
14857,1814,1815,T23B12.6,0.007303807,0.085082306,0.195832872,0.072999371,8.153616205,0.017330013000000002,0.000290534,0.00618943,0.007702828,0.007702828,WBGene00020721,T23B12.6
11088,1603,1604,K07A1.2.1,0.005122544000000001,0.06752241099999999,0.199169868,0.07115179099999999,9.208932376,0.018787141,0.00056267,0.0035411920000000003,0.007031196,0.007031196,WBGene00010609,dut-1
1399,1589,1590,C08B11.1,0.005016395999999999,0.06666867900000001,0.200061192,0.071298179,9.631837932,0.009781886,6.49e-05,0.004385639,0.007560214,0.007560214,WBGene00006996,zyg-11
18395,1821,1822,Y53F4B.18,0.007409925,0.085939679,0.20081856,0.074992821,7.995185374,0.016057194,0.000366194,0.005055065,0.008069691,0.008069691,WBGene00013164,Y53F4B.18
15565,1402,1403,W02B12.3a,0.0034808659999999996,0.052418767000000005,0.20354094399999997,0.06966438900000001,8.586186362000001,0.020728759,0.000199225,0.00596727,0.007080466,0.007080466,WBGene00004698,rsp-1
4839,1296,1297,DY3.7,0.002788439,0.04545564,0.20530107399999997,0.068659208,9.021439733,0.010540333,0.00012587,0.005159554,0.00694526,0.00694526,WBGene00006324,sup-17
2106,1545,1546,C17G10.1.2,0.004551579,0.06220687,0.206238234,0.072691607,8.18664299,0.02293833,0.00028959099999999996,0.003453196,0.007636513,0.007636513,WBGene00015915,C17G10.1
9566,1321,1322,F55C5.4,0.0029848709999999996,0.047737623,0.207880323,0.070010072,8.533152671,0.013592833,0.000222677,0.004098702,0.007129438,0.007129438,WBGene00010093,capg-2
15837,1430,1431,W05F2.3,0.003640204,0.053783955,0.208440364,0.071684019,9.674951214,0.010332702,6.56e-05,0.002797955,0.007642254,0.007642254,WBGene00021035,W05F2.3
13679,1698,1699,T05H4.11.1,0.00590201,0.073472898,0.20918226899999998,0.075978522,7.925268400000001,0.013492033999999998,0.000398199,0.0032188959999999997,0.008260904,0.008260904,WBGene00020274,T05H4.11
13381,1476,1477,T03D8.1e,0.004022678,0.057583935999999995,0.217307878,0.07554914,8.216488632999999,0.016785602,0.000982095,0.0043210029999999995,0.007579413,0.007579413,WBGene00003830,num-1
397,1145,1146,B0365.1,0.001873751,0.03456957,0.217323408,0.069889113,9.426253488,0.016830885,8.41e-05,0.005340571999999999,0.007242652,0.007242652,WBGene00007150,acly-2
17687,1082,1083,Y45F10C.3,0.0015827670000000001,0.030899758,0.21740001899999997,0.068817856,9.125036657,0.021338945,0.00012192299999999999,0.00580832,0.0069819240000000005,0.0069819240000000005,WBGene00012879,fbxa-215
33,1162,1163,AH6.5,0.0019351129999999998,0.035179781,0.218366017,0.070440324,9.519241001000001,0.016575968,7.120000000000001e-05,0.005965236,0.007371563,0.007371563,WBGene00003231,mex-6
13300,1528,1529,T01H8.1a,0.004402451,0.060877060999999996,0.21861402100000002,0.07676630799999999,8.72171523,0.015722177,0.0018516770000000001,0.005976596,0.006987922,0.006987922,WBGene00011352,rskn-1
2963,1375,1376,C32E8.5.2,0.0033465659999999996,0.051411054000000005,0.22079129600000003,0.075253427,8.061119202,0.044489142999999995,0.000588076,0.00631579,0.007906541999999999,0.007906541999999999,WBGene00016323,C32E8.5
19706,1549,1550,Y75B8A.17,0.004574673,0.062401486,0.221694638,0.078183974,7.770199347999999,0.013670215,0.000415456,0.0022781470000000003,0.008753644,0.008753644,WBGene00013552,gmn-1
10698,1715,1716,K01G5.4,0.006092917,0.075028203,0.22305246899999998,0.081324728,10.37789776,0.018443203000000002,3.04e-05,0.0035047790000000004,0.009890151,0.009890151,WBGene00004302,ran-1
5887,1492,1493,F14D7.2,0.004139705,0.058624095,0.226371198,0.078948835,7.971301714,0.025911512999999997,0.00038544199999999995,0.008963935,0.008132886,0.008963935,WBGene00008789,F14D7.2
9020,918,919,F52C9.7,0.0009016060000000001,0.020742818,0.230330275,0.069385858,8.639489702999999,0.018181855,0.000183072,0.004766057,0.007038524,0.007038524,WBGene00003391,mog-3
14013,1946,1947,T09B9.4,0.008786723,0.095417401,0.23242241100000002,0.08870263,7.26216093,0.013103107,0.000705667,0.000846848,0.011096567,0.011096567,WBGene00011645,T09B9.4
